id;req_date;part_code;part_name;qty;job_code;job_id;repairer_id;department_id;created_by;source;created_at;updated_at
f0176447-f98d-41e8-ac3e-02c5f1c6761b;2026-09-08;0401E4-00267	010;ก๊อกอ่างล้างจานติดเคาน์เตอร์;1 ตัว;260908004;e511ee7d-88a4-470c-bff1-adfbc585ad97;6fff3037-214c-4188-8332-997730090207;755d8bf8-abaf-4e67-8c66-c04dab7755d0;6fff3037-214c-4188-8332-997730090207;repairer;2026-09-08 07:57:05.909033+00;2026-09-08 07:57:05.909033+00
203dbfd2-f8b8-4ef3-adf0-09340a440e3c;2026-09-08;0401E4-00722 001;แผ่นยางรองกันกระแทก;1;260902019;9d804dc9-f3c2-4223-aa2c-eb04ddd5295c;2600fa0f-deae-4983-a9a4-a6253f0f8ad0;755d8bf8-abaf-4e67-8c66-c04dab7755d0;2600fa0f-deae-4983-a9a4-a6253f0f8ad0;repairer;2026-09-08 08:56:57.931481+00;2026-09-08 08:56:57.931481+00
60aebb67-1076-4695-84e3-7ecc41aecf75;2026-09-08;0401E4-00202 004  กาวยางดราก้า จำนวน​ 2​ กระป๋อง;กาวยางดราก้า;1;260902019;9d804dc9-f3c2-4223-aa2c-eb04ddd5295c;2600fa0f-deae-4983-a9a4-a6253f0f8ad0;755d8bf8-abaf-4e67-8c66-c04dab7755d0;2600fa0f-deae-4983-a9a4-a6253f0f8ad0;repairer;2026-09-08 08:56:57.931481+00;2026-09-08 08:56:57.931481+00
38e01193-2148-4277-b2fd-b4a924fb7965;2026-09-09;0401E4-00122/006;"""เคเบิลไท สแตนเลส 8""""""";15;260901009;298de89a-756f-4d0b-af59-c4a6ddac35f2;22275234-5a63-4e64-bdd4-07ec11241b46;dd98b2b3-c0ed-48b6-b3f4-139b89c539c7;22275234-5a63-4e64-bdd4-07ec11241b46;repairer;2026-09-09 06:35:31.880408+00;2026-09-09 06:35:31.880408+00
9b8208f5-4c5f-40f3-a6f5-e7842d700404;2026-09-09;0401E4-00122/006;"""เคเบิลไท สแตนเลส 8""""""";15;260901007;21096b11-5a16-4f52-a9a6-acce0a370804;22275234-5a63-4e64-bdd4-07ec11241b46;dd98b2b3-c0ed-48b6-b3f4-139b89c539c7;22275234-5a63-4e64-bdd4-07ec11241b46;repairer;2026-09-09 06:39:22.491165+00;2026-09-09 06:39:22.491165+00
f8d05ad0-45ef-4d7e-be5b-4c160b554e4e;2026-09-09;0401E6-00013	015;หลอดไฟ Shining นีออน LED Tube T8 SIMGUARD HGH LUMEN 18W;3หลอด;260826004;6153a7c9-a15f-4baf-bc85-f2b915385ed2;2600fa0f-deae-4983-a9a4-a6253f0f8ad0;755d8bf8-abaf-4e67-8c66-c04dab7755d0;2600fa0f-deae-4983-a9a4-a6253f0f8ad0;repairer;2026-09-09 08:40:10.428369+00;2026-09-09 08:40:10.428369+00
aee494d1-6c08-4bb1-9a42-b3fcc47e89cc;2026-09-11;0401E1-00109	001;สายพาน A-84 BANDO;1 เส้น;260908003;bed06bef-7edd-4e48-96b2-9da5b7c2acd3;6fff3037-214c-4188-8332-997730090207;755d8bf8-abaf-4e67-8c66-c04dab7755d0;6fff3037-214c-4188-8332-997730090207;repairer;2026-09-11 02:15:36.142088+00;2026-09-11 02:15:36.142088+00
7d8025dd-6bbd-48ae-86f0-8a930bc6c7ab;2026-09-11;0401E7-00341/012;ซีลTc25-42-7;2ตัว;260907001;c2631552-8795-43eb-9da6-1f23253b95f0;18315ef5-0d9a-4c48-836b-d172ad01c347;72e122e2-76e3-44aa-a586-0a3f86291d77;18315ef5-0d9a-4c48-836b-d172ad01c347;repairer;2026-09-11 02:21:21.588846+00;2026-09-11 02:21:21.588846+00
3b5b7231-f4de-407d-be11-a2976dda067e;2026-09-11;0401E2-00065/002;ลูกปืน 6004 zz T200c swc;2 ตลับ;260910002;f5f28604-21ce-49c2-8b36-e23fd0178bed;d115f163-f902-496c-9630-73dee8d85e47;72e122e2-76e3-44aa-a586-0a3f86291d77;d115f163-f902-496c-9630-73dee8d85e47;repairer;2026-09-11 02:22:41.218801+00;2026-09-11 02:22:41.218801+00
e8bdc46c-1641-4245-b4d1-1320d8bfe76a;2026-09-11;0401E1-00495/007;สายพาน CB2VM07W SIZE W=350 mm.×L=2100 mm.;1 เส้น;260910005;d2686035-7e71-456f-8fe0-e947fb5e593c;d115f163-f902-496c-9630-73dee8d85e47;72e122e2-76e3-44aa-a586-0a3f86291d77;d115f163-f902-496c-9630-73dee8d85e47;repairer;2026-09-11 02:26:06.899909+00;2026-09-11 02:26:06.899909+00
e81fbd4f-fe3e-4556-8877-9cbb12731c35;2026-09-12;0401E4-00122/006;"""เคเบิลไท สแตนเลส 8""""""";35;260901006;dd367b99-bf32-4d4e-a487-28a7e3994f86;22275234-5a63-4e64-bdd4-07ec11241b46;dd98b2b3-c0ed-48b6-b3f4-139b89c539c7;22275234-5a63-4e64-bdd4-07ec11241b46;repairer;2026-09-12 02:48:15.605426+00;2026-09-12 02:48:15.605426+00
e822b491-5039-4587-8075-771ff7c1d469;2026-09-12;0401E4-00122/007;"""เคเบิลไท สแตนเลส 12""""""";12;260901006;dd367b99-bf32-4d4e-a487-28a7e3994f86;22275234-5a63-4e64-bdd4-07ec11241b46;dd98b2b3-c0ed-48b6-b3f4-139b89c539c7;22275234-5a63-4e64-bdd4-07ec11241b46;repairer;2026-09-12 02:48:15.605426+00;2026-09-12 02:48:15.605426+00
7b6e7c05-f7cd-4c63-8a7f-641aa8e24db1;2026-09-14;0401E7-00178/001;Pressure Gege 2.5 pe 1/4;1 ตัว;260910004;665bb6b6-93db-4db5-9cc5-1a873115b0fe;d115f163-f902-496c-9630-73dee8d85e47;72e122e2-76e3-44aa-a586-0a3f86291d77;d115f163-f902-496c-9630-73dee8d85e47;repairer;2026-09-14 01:49:14.856222+00;2026-09-14 01:49:14.856222+00
30d2f692-eee2-4b32-bad9-01568c6c2941;2026-09-14;0401E8-00674    014;Silicone Tube Food Gard Beer Ljne สายยางชิลิโคนแบบใส ท่อชิลิโคนสายเบียร์ เกรดอาหาร ขนาด 4*6  ยาว 1ม. (เบิกเป็นเมตร);1.2 เมตร;260911002;cff5f97c-3cdc-4193-8fa9-f5d3fef0875f;14a61d91-95ef-411a-b313-dae02e0f86a9;72e122e2-76e3-44aa-a586-0a3f86291d77;14a61d91-95ef-411a-b313-dae02e0f86a9;repairer;2026-09-14 01:53:58.25172+00;2026-09-14 01:53:58.25172+00
afd7ea31-e494-4c46-bd7d-e7d7668bccaa;2026-09-14;0499ZZ-00029/001;ตาข่ายอวนไก่สำเร็จรูปล้านเชือกขนาด 1.5*7.5เมตร;8 อัน;260724003;203236e5-6d1a-4ad0-b74e-1621550f22d1;6fff3037-214c-4188-8332-997730090207;755d8bf8-abaf-4e67-8c66-c04dab7755d0;6fff3037-214c-4188-8332-997730090207;repairer;2026-09-14 03:10:39.894535+00;2026-09-14 03:10:39.894535+00
2f7b642e-af2a-47a3-82c4-cb2ceaea55d3;2026-09-14;0499ZZ-00029/001;ตาข่ายอวนไก่สำเร็จรูปล้านเชือกขนาด 1.5*7.5 เมตร;8อัน;260807003;fb110cff-0348-4edd-8f3c-979225435941;6fff3037-214c-4188-8332-997730090207;755d8bf8-abaf-4e67-8c66-c04dab7755d0;6fff3037-214c-4188-8332-997730090207;repairer;2026-09-14 03:14:46.10321+00;2026-09-14 03:14:46.10321+00
